Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,orientation.x,orientation.y,orientation.z,orientation.w,angular_velocity.x,angular_velocity.y,angular_velocity.z,linear_acceleration.x,linear_acceleration.y,linear_acceleration.z,magnetic_field.x,magnetic_field.y,magnetic_field.z
1646352410.3954766,8242,1646352410,390793323,,0.010698390090682856,-0.006742173638641217,-0.9984978928601418,0.053310838466027924,8.2e-05,0.001073,-5.1e-05,0.217,-0.139,-9.448,-3.0480000000000003e-05,3.4700000000000002e-06,1.752e-05
1646352410.4210403,8243,1646352410,415895700,,0.01071668848905549,-0.0067587611523801374,-0.998498066972815,0.05330180097393902,-0.00061,-0.000212,-0.000525,0.224,-0.159,-9.469,-3.0480000000000003e-05,4.1000000000000006e-06,1.781e-05
1646352410.4454696,8244,1646352410,440776348,,0.010726975002368473,-0.006784154471076478,-0.9984964071902672,0.053327592140834844,-0.00014,-0.000499,0.000577,0.197,-0.151,-9.449,-3.0480000000000003e-05,3.4700000000000002e-06,1.7820000000000002e-05
1646352410.4704328,8245,1646352410,465794563,,0.010718904764547302,-0.006793054074713315,-0.9984950382143222,0.053353708009525005,-0.001992,-0.00121,-3e-05,0.195,-0.159,-9.467,-3.066e-05,3.38e-06,1.811e-05
1646352410.4964592,8246,1646352410,490723133,,0.010701359299736089,-0.006794174698186239,-0.9984961424700366,0.05333641881271238,-0.000164,-0.00241,0.000979,0.209,-0.153,-9.493,-3.057000000000001e-05,3.5600000000000002e-06,1.771e-05
1646352410.5223804,8247,1646352410,516632318,,0.010701596454653278,-0.0067938011461386285,-0.9984942800694793,0.05337127287071994,-0.001133,-0.000743,0.001489,0.168,-0.159,-9.506,-3.057000000000001e-05,3.38e-06,1.772e-05
1646352410.5460842,8248,1646352410,541283130,,0.010692358049949688,-0.006785648022979368,-0.9984948915267445,0.05336272158759035,-0.001802,-8.5e-05,0.000107,0.183,-0.146,-9.474,-3.065e-05,3.7400000000000006e-06,1.7610000000000002e-05
1646352410.5683799,8249,1646352410,565667390,,0.010683703828143707,-0.00678602178856718,-0.9984945122276613,0.053371503932739046,-0.000659,-0.000415,-9.2e-05,0.159,-0.172,-9.485,-3.057000000000001e-05,3.29e-06,1.742e-05
1646352410.595539,8250,1646352410,591049432,,0.010683822264939804,-0.006785835321725509,-0.9984935805671116,0.05338893094141087,-0.0011,0.002107,0.00158,0.157,-0.135,-9.498,-3.057000000000001e-05,3.5600000000000002e-06,1.7610000000000002e-05
1646352410.6204038,8251,1646352410,615800619,,0.010682483531393852,-0.006759601596594072,-0.9984932919309115,0.053397924124712205,-8e-06,-0.000126,3.3e-05,0.207,-0.144,-9.467,-3.049e-05,3.2800000000000004e-06,1.792e-05
1646352410.646429,8252,1646352410,641242027,,0.010698919586765096,-0.006741333368254671,-0.9984937027570656,0.053389260142644036,-0.001579,0.002012,-0.000698,0.217,-0.11,-9.442,-3.03e-05,4.01e-06,1.752e-05
1646352410.6706204,8253,1646352410,665884256,,0.0107147143410637,-0.0067146324369249544,-0.9984955686599314,0.053354549705779464,0.000313,0.001179,0.001339,0.209,-0.143,-9.449,-3.058e-05,3.1e-06,1.742e-05
1646352410.6952538,8254,1646352410,690791606,,0.01073196546639854,-0.006713979564501941,-0.998496791548006,0.0533282726513173,0.001422,0.000158,-0.001196,0.244,-0.102,-9.459,-3.057000000000001e-05,3.6499999999999998e-06,1.771e-05
1646352410.7205439,8255,1646352410,715919733,,0.010739748169622485,-0.006696085817303354,-0.9984968216604749,0.05332839185565378,0.00133,0.000683,-0.000372,0.212,-0.087,-9.466,-3.0480000000000003e-05,3.4700000000000002e-06,1.7820000000000002e-05
1646352410.7456522,8256,1646352410,740905284,,0.01074875148191098,-0.0067046140586931365,-0.9984980719872307,0.0533020893557388,0.001844,0.000561,-0.001749,0.211,-0.126,-9.479,-3.057000000000001e-05,3.38e-06,1.732e-05
1646352410.7705274,8257,1646352410,765752077,,0.010749392380802221,-0.006713046181769338,-0.9984966176552554,0.05332813615175155,0.001042,-0.000636,0.001178,0.21,-0.148,-9.453,-3.057000000000001e-05,3.2000000000000003e-06,1.7820000000000002e-05
1646352410.795124,8258,1646352410,790711879,,0.010758977854710305,-0.006730100430691643,-0.9984968786216527,0.05331916659636575,0.000359,0.00037,-0.000891,0.17,-0.125,-9.463,-3.066e-05,3.4700000000000002e-06,1.771e-05
1646352410.8203113,8259,1646352410,815724611,,0.010750788504458004,-0.006739186759787995,-0.998496441565938,0.05332785471504187,0.001535,-0.001342,-0.000324,0.189,-0.155,-9.483,-3.057000000000001e-05,3.4700000000000002e-06,1.742e-05
1646352410.8463328,8260,1646352410,841118097,,0.01073469866634002,-0.006766354403199618,-0.9984969039701872,0.0533189971265766,0.001489,-0.000611,-0.000721,0.208,-0.146,-9.475,-3.0390000000000002e-05,3.92e-06,1.772e-05
1646352410.8707602,8261,1646352410,865932464,,0.010726975002368473,-0.006784154471076478,-0.9984964071902672,0.053327592140834844,0.000574,0.000168,-0.000139,0.181,-0.161,-9.479,-3.066e-05,3.38e-06,1.8010000000000002e-05
1646352410.8956542,8262,1646352410,890880823,,0.010727846387395214,-0.0068016751382966485,-0.9984967539637336,0.053318691385747144,1.9e-05,-0.000631,0.000549,0.166,-0.173,-9.463,-3.066e-05,3.5600000000000002e-06,1.7610000000000002e-05
1646352410.9203773,8263,1646352410,915689468,,0.010737728436525675,-0.0068182607562595,-0.9984946865431777,0.05335328905816572,0.000433,0.001233,0.00135,0.19,-0.171,-9.506,-3.057000000000001e-05,3.38e-06,1.762e-05
1646352410.945099,8264,1646352410,940796613,,0.010729301847318956,-0.0068277220892916275,-0.9984961102251878,0.05332712403748945,-0.001033,-0.000504,-0.000388,0.182,-0.186,-9.479,-3.0480000000000003e-05,3.6499999999999998e-06,1.762e-05
1646352410.9706652,8265,1646352410,965783596,,0.010729480592988368,-0.0068274411944863195,-0.9984947137821661,0.0533532645862495,-0.000965,0.001255,0.000121,0.199,-0.157,-9.443,-3.057000000000001e-05,3.29e-06,1.772e-05
1646352410.9960718,8266,1646352410,991011142,,0.010737668935567084,-0.0068183544603575815,-0.9984951521004383,0.053344575546212275,-0.000447,0.000195,-0.00014,0.213,-0.145,-9.479,-3.083e-05,3.4700000000000002e-06,1.73e-05
1646352411.0205486,8267,1646352411,15872716,,0.010745510683730206,-0.0068003668085675085,-0.9984947185263758,0.053353407448336124,-0.000679,0.000571,-0.001288,0.213,-0.135,-9.454,-3.066e-05,3.5600000000000002e-06,1.8010000000000002e-05
1646352411.0456219,8268,1646352411,40778160,,0.010762183917030965,-0.006781724184000209,-0.9984932659546025,0.05337959776674523,-0.000933,-0.000579,0.000545,0.227,-0.121,-9.472,-3.066e-05,3.4700000000000002e-06,1.721e-05
1646352411.0702899,8269,1646352411,65762758,,0.010769558815563908,-0.006755022554550734,-0.9984928901802842,0.053388524353353714,-0.000993,-0.000719,-0.000357,0.229,-0.125,-9.465,-3.04e-05,3.2800000000000004e-06,1.773e-05
1646352411.0955615,8270,1646352411,90934276,,0.010768161103574278,-0.006728882069501711,-0.998493066684183,0.05338880628144821,-0.00101,9.3e-05,-0.001312,0.213,-0.09,-9.482,-3.0480000000000003e-05,3.92e-06,1.7910000000000003e-05
1646352411.1211827,8271,1646352411,115966796,,0.010766646397654919,-0.006702929494290727,-0.9984941741670194,0.05337166117017906,-0.000411,-0.001033,-0.001117,0.194,-0.118,-9.47,-3.0480000000000003e-05,3.4700000000000002e-06,1.772e-05
1646352411.145636,8272,1646352411,140913486,,0.010757467205664149,-0.006694683059904287,-0.9984943197647427,0.05337182323652098,0.000252,0.000198,-0.000872,0.182,-0.123,-9.485,-3.057000000000001e-05,3.2000000000000003e-06,1.762e-05
1646352411.1706614,8273,1646352411,165742397,,0.010739749631689818,-0.006686622528822011,-0.9984931545929203,0.053398193678103036,0.001122,-0.001049,0.001253,0.197,-0.111,-9.444,-3.057000000000001e-05,3.7400000000000006e-06,1.7610000000000002e-05
1646352411.195294,8274,1646352411,190755128,,0.01073980798307036,-0.006686528806571446,-0.9984926885677533,0.053406907172622906,0.001583,0.000428,0.000117,0.181,-0.138,-9.456,-3.066e-05,3.29e-06,1.7610000000000002e-05
1646352411.21947,8275,1646352411,216207265,,0.010723313263939906,-0.006704890539422574,-0.9984927454518385,0.05340685607248888,0.000469,-0.000739,0.000648,0.207,-0.153,-9.469,-3.057000000000001e-05,3.830000000000001e-06,1.771e-05
1646352411.2465658,8276,1646352411,241041421,,0.010724304050666943,-0.006722223937414017,-0.9984921621782162,0.05341538239715794,-0.000771,-0.001304,0.000451,0.167,-0.166,-9.481,-3.057000000000001e-05,3.5600000000000002e-06,1.771e-05
1646352411.270674,8277,1646352411,265825986,,0.010724946399259984,-0.006730656648917071,-0.9984907047265575,0.05344142925174918,-0.000571,0.001364,0.001824,0.204,-0.172,-9.457,-3.0480000000000003e-05,3.4700000000000002e-06,1.772e-05
1646352411.2962863,8278,1646352411,290882349,,0.010743188170197987,-0.006747335738483958,-0.9984913459809827,0.0534236779851175,-0.000445,-0.001468,0.000896,0.185,-0.17,-9.466,-3.065e-05,3.830000000000001e-06,1.7610000000000002e-05
1646352411.3204849,8279,1646352411,315889358,,0.010752774965987979,-0.006764389002311345,-0.9984916072816,0.053414708275562585,-0.000142,0.000869,-7e-06,0.2,-0.141,-9.519,-3.057000000000001e-05,3.7400000000000006e-06,1.7910000000000003e-05
1646352411.3433394,8280,1646352411,340492010,,0.010761954507871003,-0.006772635027263116,-0.9984914611872271,0.053414545642121315,0.000523,-0.00023,-0.000173,0.212,-0.145,-9.507,-3.0480000000000003e-05,3.4700000000000002e-06,1.752e-05
1646352411.370893,8281,1646352411,365702390,,0.010762538992526152,-0.006781160668072055,-0.9984904696366875,0.0534318786786993,0.000681,-0.001302,-0.000403,0.202,-0.14,-9.5,-3.058e-05,3.01e-06,1.7230000000000003e-05
1646352411.3955028,8282,1646352411,390906095,,0.01075352967566653,-0.006782097496453513,-0.9984928871153624,0.05338838013174217,-0.000379,-0.00091,0.000595,0.216,-0.135,-9.474,-3.075e-05,3.2000000000000003e-06,1.7610000000000002e-05
1646352411.4213285,8283,1646352411,415941238,,0.01074370733175735,-0.006765419007351655,-0.998494489658034,0.0533624960151492,-0.000973,0.000752,-0.000142,0.21,-0.136,-9.471,-3.066e-05,3.4700000000000002e-06,1.7610000000000002e-05
1646352411.4462183,8284,1646352411,441006898,,0.010734003648118174,-0.006748552660325049,-0.9984951601143042,0.053354038563007994,8.5e-05,0.000103,0.000227,0.189,-0.122,-9.436,-3.0480000000000003e-05,3.7400000000000006e-06,1.722e-05
1646352411.471662,8285,1646352411,465843200,,0.010715062600781686,-0.006723532968435,-0.9984964410845413,0.053337029157884075,-0.000394,-0.000484,0.000336,0.191,-0.127,-9.45,-3.057000000000001e-05,3.38e-06,1.7910000000000003e-05
1646352411.4961855,8286,1646352411,490780115,,0.010705883690999956,-0.006715286208561845,-0.9984965864000555,0.053337190898739284,0.000298,-0.00039,-0.000909,0.182,-0.111,-9.474,-3.057000000000001e-05,3.5600000000000002e-06,1.7910000000000003e-05
1646352411.5203643,8287,1646352411,515871286,,0.010705476761274616,-0.006706479259151579,-0.9984961794703302,0.05334599784814964,0.001157,-0.000233,-0.001326,0.181,-0.142,-9.471,-3.056e-05,4.01e-06,1.781e-05
1646352411.5453413,8288,1646352411,540879011,,0.010714831531875833,-0.006714445428858608,-0.9984946372952885,0.05337197673289164,0.000619,-3e-06,0.001482,0.181,-0.132,-9.468,-3.057000000000001e-05,3.5600000000000002e-06,1.771e-05
1646352411.570797,8289,1646352411,565888881,,0.01071517994693735,-0.006723345954289014,-0.9984955100256895,0.053354456200226046,0.000766,0.000127,0.000821,0.211,-0.177,-9.461,-3.057000000000001e-05,3.4700000000000002e-06,1.771e-05
1646352411.5958867,8290,1646352411,590831756,,0.010725349100196636,-0.006748925986002111,-0.9984947812880953,0.05336282062590934,0.001765,0.001609,0.000705,0.199,-0.147,-9.483,-3.057000000000001e-05,3.6499999999999998e-06,1.8010000000000002e-05
1646352411.6210573,8291,1646352411,615733385,,0.010717507964064779,-0.0067669135334158595,-0.9984952157138832,0.05335398861151148,-0.000743,-0.000146,-7.4e-05,0.185,-0.175,-9.469,-3.0390000000000002e-05,3.830000000000001e-06,1.752e-05
1646352411.6451726,8292,1646352411,640816450,,0.010718904764547302,-0.006793054074713315,-0.9984950382143222,0.053353708009525005,0.000512,-0.001293,0.000156,0.17,-0.163,-9.482,-3.0480000000000003e-05,3.830000000000001e-06,1.762e-05
1646352411.6704965,8293,1646352411,665784358,,0.0107192516482036,-0.006801954674715978,-0.9984959099398832,0.05333618743433139,0.000507,0.000195,0.000181,0.203,-0.184,-9.497,-3.0390000000000002e-05,3.830000000000001e-06,1.772e-05
1646352411.6952565,8294,1646352411,690724134,,0.0107192516482036,-0.006801954674715978,-0.9984959099398832,0.05333618743433139,-0.000502,-0.000774,-0.000866,0.189,-0.142,-9.466,-3.049e-05,3.3700000000000003e-06,1.7820000000000002e-05
1646352411.7211742,8295,1646352411,715949773,,0.010727381093627968,-0.0067929616100742,-0.9984968132815266,0.053318785001837475,-0.000768,0.000872,-0.000653,0.187,-0.143,-9.467,-3.057000000000001e-05,3.4700000000000002e-06,1.781e-05
1646352411.7453587,8296,1646352411,740815162,,0.010726738184168307,-0.0067845289090083995,-0.998498268066078,0.05329273800860338,-0.001017,0.001451,0.000223,0.208,-0.151,-9.473,-3.049e-05,3.3700000000000003e-06,1.752e-05
1646352411.7697802,8297,1646352411,765774488,,0.01074364093471373,-0.006774976339778409,-0.998498618574256,0.05328398052288728,-0.001417,0.000395,-0.000449,0.202,-0.125,-9.458,-3.066e-05,3.4700000000000002e-06,1.751e-05
1646352411.796035,8298,1646352411,791118621,,0.01076054385110847,-0.006765424066528848,-0.9984989686091523,0.053275223318984384,-0.00019,-0.000544,0.001081,0.196,-0.133,-9.449,-3.074e-05,3.5600000000000002e-06,1.751e-05
1646352411.8210974,8299,1646352411,816153764,,0.010760602890161364,-0.00676533016281149,-0.9984985036571039,0.05328393686424557,-0.000128,0.000109,-0.000956,0.219,-0.129,-9.473,-3.057000000000001e-05,3.2000000000000003e-06,1.752e-05
1646352411.8463337,8300,1646352411,841168403,,0.010750782758862508,-0.006748650847439338,-0.9985001032641823,0.053258052566992606,-0.000308,-0.000799,0.001711,0.203,-0.134,-9.445,-3.057000000000001e-05,3.6499999999999998e-06,1.722e-05
1646352411.8713748,8301,1646352411,865888595,,0.010759614021412943,-0.006747996970919303,-0.9984990865359974,0.0532754111177896,-0.000736,5.4e-05,0.000916,0.196,-0.129,-9.487,-3.057000000000001e-05,3.92e-06,1.751e-05
1646352411.895974,8302,1646352411,890917539,,0.010750494441729442,-0.006739655845014087,-0.9984987674820585,0.05328428703810441,0.000604,0.00024,0.000498,0.208,-0.103,-9.495,-3.065e-05,4.01e-06,1.76e-05
1646352411.9213197,8303,1646352411,916226148,,0.010758512556794877,-0.006721386901384073,-0.9984969373148386,0.053319260484129376,0.00158,0.000516,-0.000257,0.197,-0.125,-9.495,-3.066e-05,3.5600000000000002e-06,1.7910000000000003e-05
1646352411.945979,8304,1646352411,940952777,,0.010749681777231256,-0.006722041136602073,-0.9984979548175602,0.0533019017465166,0.000652,-0.000852,-0.000601,0.184,-0.132,-9.462,-3.057000000000001e-05,3.2000000000000003e-06,1.752e-05
1646352411.9709418,8305,1646352411,965794324,,0.010741374714453338,-0.006731314876244926,-0.9984984482053058,0.0532931627967123,0.001379,-0.000381,-0.001701,0.187,-0.141,-9.455,-3.057000000000001e-05,3.5600000000000002e-06,1.771e-05
1646352411.9965034,8306,1646352411,990998744,,0.01074242264010832,-0.0067485544710992,-0.9984974002796507,0.053310402391566744,-0.000596,0.000988,-6.5e-05,0.172,-0.13,-9.446,-3.04e-05,3.3700000000000003e-06,1.7530000000000003e-05
1646352412.020813,8307,1646352412,16104698,,0.010734174397954235,-0.006757734547269641,-0.998497428238573,0.05331037727064653,0.000653,-0.000296,-0.000255,0.188,-0.16,-9.454,-3.066e-05,3.38e-06,1.722e-05
1646352412.0455625,8308,1646352412,41012287,,0.01073463961834993,-0.006766448080859943,-0.9984973692281942,0.05331028359527376,-0.000702,0.00087,-0.000437,0.17,-0.14,-9.439,-3.057000000000001e-05,3.7400000000000006e-06,1.781e-05
1646352412.070713,8309,1646352412,65824508,,0.010726162358709084,-0.00676654021435062,-0.9984955945466079,0.053345206397560886,-0.001863,0.000352,0.001922,0.197,-0.132,-9.467,-3.049e-05,3.2800000000000004e-06,1.772e-05
1646352412.09607,8310,1646352412,90882778,,0.010733885862019631,-0.006748740003002758,-0.9984960911658668,0.053336611526773194,-0.000473,-0.000273,0.000227,0.224,-0.143,-9.48,-3.0480000000000003e-05,3.92e-06,1.771e-05
1646352412.1202705,8311,1646352412,115701198,,0.010734816759867719,-0.00676616704633312,-0.9984959732260539,0.05333642417699975,0.00079,-0.000462,0.000322,0.197,-0.147,-9.493,-3.04e-05,3.55e-06,1.762e-05
1646352412.14574,8312,1646352412,140949249,,0.010743471167538043,-0.00676579402936347,-0.9984963517522211,0.05332764194983075,-0.000897,0.000586,0.001002,0.197,-0.125,-9.483,-3.0480000000000003e-05,3.5600000000000002e-06,1.772e-05
1646352412.1705909,8313,1646352412,165823221,,0.010752709105452353,-0.0067739470217939475,-0.9984957403075547,0.0533361929303882,-0.000642,0.000436,0.001371,0.207,-0.147,-9.492,-3.0480000000000003e-05,3.830000000000001e-06,1.771e-05
1646352412.1957436,8314,1646352412,190824985,,0.010753233740601258,-0.006782566701244913,-0.9984952156724058,0.05334481260983926,9.6e-05,0.001335,-0.000427,0.183,-0.141,-9.464,-3.056e-05,4.3700000000000005e-06,1.77e-05
1646352412.2216241,8315,1646352412,215919733,,0.010752768218882361,-0.006773853186447316,-0.9984952748234464,0.05334490644747505,-0.000418,0.00016,0.000868,0.181,-0.132,-9.456,-3.056e-05,4.1900000000000005e-06,1.77e-05
1646352412.245338,8316,1646352412,240740776,,0.010734587184438739,-0.006757078821261546,-0.9984941698299659,0.053371371908076906,-0.001244,-0.001096,0.000237,0.175,-0.142,-9.45,-3.056e-05,4.1900000000000005e-06,1.76e-05
1646352412.2703755,8317,1646352412,265758514,,0.010725991689159891,-0.006757358693003715,-0.9984933249794805,0.053388867539963074,0.001149,-9.1e-05,0.000403,0.209,-0.134,-9.442,-3.065e-05,3.92e-06,1.78e-05
1646352412.295204,8318,1646352412,290659904,,0.010734121430946951,-0.006748365315591617,-0.9984942287585825,0.05337146558298978,0.000156,5.8e-05,-0.002165,0.184,-0.131,-9.454,-3.056e-05,4.01e-06,1.7310000000000002e-05
1646352412.3213015,8319,1646352412,315797567,,0.010734121430946951,-0.006748365315591617,-0.9984942287585825,0.05337146558298978,-0.001063,0.00061,-0.001018,0.18,-0.147,-9.451,-3.0480000000000003e-05,4.1000000000000006e-06,1.771e-05
1646352412.345263,8320,1646352412,340924263,,0.010725702458432686,-0.006748364398785412,-0.9984919858486273,0.053415101617229316,0.000701,-0.000497,0.000903,0.185,-0.139,-9.457,-3.065e-05,3.830000000000001e-06,1.741e-05
1646352412.370446,8321,1646352412,365672111,,0.010717455177222019,-0.006757545339146037,-0.9984920136499424,0.05341507664317929,0.000251,0.0007,0.000131,0.201,-0.129,-9.463,-3.066e-05,3.4700000000000002e-06,1.7910000000000003e-05
1646352412.3960776,8322,1646352412,390965223,,0.010717455177222019,-0.006757545339146037,-0.9984920136499424,0.05341507664317929,0.000614,-0.00103,-4.2e-05,0.194,-0.127,-9.48,-3.0480000000000003e-05,3.4700000000000002e-06,1.792e-05
1646352412.419956,8323,1646352412,416094779,,0.0107179803576319,-0.006766165293719585,-0.9984914884695327,0.0534236965977527,-0.000234,0.00133,0.000193,0.184,-0.135,-9.487,-3.057000000000001e-05,3.38e-06,1.772e-05
1646352412.4457202,8324,1646352412,440973043,,0.0107179803576319,-0.006766165293719585,-0.9984914884695327,0.0534236965977527,-0.000153,0.001474,0.000661,0.2,-0.166,-9.457,-3.0480000000000003e-05,3.7400000000000006e-06,1.762e-05
1646352412.4712017,8325,1646352412,465770244,,0.01072797385051066,-0.006792025443608709,-0.9984921565377812,0.05340592008351594,0.001191,0.000133,0.00079,0.186,-0.157,-9.495,-3.049e-05,3.3700000000000003e-06,1.732e-05
1646352412.496672,8326,1646352412,490937232,,0.010719667135969816,-0.006801299860204285,-0.9984926499546256,0.05339718197896625,0.000564,0.001156,0.000556,0.199,-0.169,-9.448,-3.057000000000001e-05,3.4700000000000002e-06,1.752e-05
1646352412.5208995,8327,1646352412,515949964,,0.010738372757485614,-0.006826693138319811,-0.9984932298790417,0.05337933586169652,0.00081,0.000438,-0.001419,0.188,-0.141,-9.444,-3.066e-05,3.4700000000000002e-06,1.751e-05
1646352412.5463085,8328,1646352412,541053771,,0.010738719277671267,-0.006835594062319844,-0.9984941017583342,0.05336181514817449,0.000363,-0.000205,-0.000292,0.212,-0.167,-9.442,-3.0480000000000003e-05,3.4700000000000002e-06,1.7820000000000002e-05
1646352412.5711102,8329,1646352412,565836191,,0.0107564923697022,-0.006843561290328321,-0.9984947994860097,0.053344155632640854,-0.001018,0.000983,-0.000627,0.22,-0.148,-9.445,-3.057000000000001e-05,3.830000000000001e-06,1.781e-05
1646352412.596295,8330,1646352412,590990304,,0.010764740293139754,-0.006834380924315917,-0.9984947721671209,0.05334418017677149,-0.000427,0.000285,0.000739,0.197,-0.131,-9.479,-3.049e-05,3.1e-06,1.792e-05
1646352412.6209602,8331,1646352412,615873336,,0.010763868748654794,-0.006816859969722208,-0.9984944257420411,0.05335308155848545,-0.001016,-0.000948,3.5e-05,0.224,-0.134,-9.478,-3.04e-05,3.6400000000000003e-06,1.772e-05
1646352412.64531,8332,1646352412,640803575,,0.010780711216722454,-0.006807400762993383,-0.9984952419706616,0.053335610266157775,0.000672,-0.000646,0.000446,0.207,-0.152,-9.51,-3.057000000000001e-05,3.5600000000000002e-06,1.7610000000000002e-05
1646352412.6704192,8333,1646352412,665921688,,0.010771878951709227,-0.006808055546348947,-0.9984962598689078,0.05331825232816508,0.000625,-0.000867,-0.001041,0.2,-0.131,-9.481,-3.0390000000000002e-05,3.92e-06,1.7820000000000002e-05
1646352412.6962445,8334,1646352412,690943002,,0.010780127114188902,-0.006798875397712785,-0.9984962320699903,0.05331827730488374,0.000501,-0.000675,0.000889,0.202,-0.151,-9.472,-3.083e-05,3.6499999999999998e-06,1.76e-05
1646352412.7215092,8335,1646352412,716092109,,0.010762116388565853,-0.006791282956856556,-0.9984973960716949,0.05330108220931213,-0.000125,-0.002013,0.000524,0.179,-0.136,-9.469,-3.058e-05,3.1e-06,1.762e-05
1646352412.7459447,8336,1646352412,740920066,,0.010743581811482706,-0.006775070095474415,-0.9984990835266854,0.05327526697662324,0.000202,-0.000481,-0.000734,0.17,-0.125,-9.469,-3.049e-05,3.1e-06,1.713e-05
1646352412.7713537,8337,1646352412,765889644,,0.010725977455957303,-0.006776283383079215,-0.9985006516221897,0.05324926385584188,0.001385,-0.00063,-0.000427,0.167,-0.124,-9.467,-3.056e-05,4.1000000000000006e-06,1.771e-05
1646352412.7957313,8338,1646352412,790732383,,0.010717500510919704,-0.006776375286896902,-0.9984988789946793,0.05328418683942209,0.000802,0.000981,-9e-06,0.179,-0.164,-9.45,-3.057000000000001e-05,3.7400000000000006e-06,1.781e-05
1646352412.8213785,8339,1646352412,816076517,,0.010709192811583315,-0.006785648604172802,-0.9984993714263017,0.053275448600883055,0.000625,-0.00052,-0.000499,0.193,-0.143,-9.459,-3.031e-05,3.3700000000000003e-06,1.743e-05
1646352412.846532,8340,1646352412,841015338,,0.010710063273497761,-0.006803169167941539,-0.9984997177186546,0.05326654813029523,0.000406,-0.000994,0.000756,0.159,-0.165,-9.462,-3.0480000000000003e-05,3.7400000000000006e-06,1.781e-05
1646352412.8711734,8341,1646352412,865761041,,0.010728538934371859,-0.006819476693998209,-0.9984984956586078,0.05328365000120322,-0.000684,0.001037,0.000393,0.203,-0.134,-9.474,-3.049e-05,3.3700000000000003e-06,1.762e-05
1646352412.895707,8342,1646352412,890721321,,0.01072900392152834,-0.00682819023690116,-0.9984984361094269,0.05328355637501016,-0.00025,-0.000162,-0.000761,0.208,-0.156,-9.454,-3.066e-05,3.5600000000000002e-06,1.781e-05
1646352412.920776,8343,1646352412,915843725,,0.010746776535971095,-0.006836158704423145,-0.9984991326688849,0.05326589704246418,-0.001084,0.000167,-0.000163,0.229,-0.162,-9.449,-3.066e-05,3.29e-06,1.722e-05
1646352412.9437916,8344,1646352412,940855503,,0.010763798229227902,-0.006826418884898101,-0.9984985534699329,0.053274565895366575,-0.000426,8.4e-05,-0.000702,0.23,-0.158,-9.473,-3.057000000000001e-05,3.4700000000000002e-06,1.752e-05
1646352412.9711275,8345,1646352412,965922117,,0.010790343912185014,-0.006833827849365542,-0.9984986972504264,0.05326555044663846,8.9e-05,0.000148,0.000679,0.198,-0.133,-9.458,-3.04e-05,3.6400000000000003e-06,1.772e-05
1646352412.99603,8346,1646352412,990886211,,0.010807484681067394,-0.006823899023093034,-0.9984971873111362,0.05329164670697357,-0.000283,-0.00024,0.001026,0.213,-0.137,-9.443,-3.056e-05,4.1000000000000006e-06,1.721e-05
1646352413.0208027,8347,1646352413,15990495,,0.010807425130902987,-0.006823993335928971,-0.9984976523304656,0.05328293317319915,3.3e-05,0.00013,0.000565,0.207,-0.146,-9.472,-3.066e-05,3.38e-06,1.751e-05
1646352413.0452595,8348,1646352413,40744543,,0.01078987908215756,-0.006825114304183493,-0.9984987568488045,0.0532656446081246,-0.000566,-0.001997,-0.001556,0.198,-0.129,-9.485,-3.0480000000000003e-05,3.6499999999999998e-06,1.762e-05
1646352413.0712702,8349,1646352413,65966367,,0.01078099820816667,-0.006816396525711992,-0.9984965785052328,0.05330937562364847,0.000654,-0.000783,-0.000746,0.191,-0.123,-9.48,-3.074e-05,3.38e-06,1.781e-05
1646352413.0960045,8350,1646352413,90868473,,0.010754273783024765,-0.0068092703443281884,-0.9984978295074447,0.0532922499215362,-0.000214,-0.001271,-0.000968,0.195,-0.148,-9.492,-3.04e-05,3.55e-06,1.772e-05
1646352413.1213188,8351,1646352413,116152763,,0.010745619742292644,-0.006809642967177756,-0.9984974513482157,0.053301032542825276,0.000432,2e-05,-0.000219,0.191,-0.134,-9.491,-3.065e-05,4.1000000000000006e-06,1.79e-05
1646352413.1460493,8352,1646352413,140899658,,0.010736213100508488,-0.006792307607462453,-0.9984957957460355,0.05333614312187608,-0.000408,-0.000392,0.000128,0.166,-0.111,-9.466,-3.057000000000001e-05,3.4700000000000002e-06,1.702e-05
1646352413.1701033,8353,1646352413,165776491,,0.010727093406567141,-0.00678396724901063,-0.9984954762961225,0.05334501918258669,-0.001126,0.000798,0.002002,0.182,-0.131,-9.486,-3.049e-05,3.3700000000000003e-06,1.752e-05
1646352413.195663,8354,1646352413,190839052,,0.010727152607441105,-0.006783873637202759,-0.9984950107349905,0.053353732697369254,0.000384,0.000138,-0.000159,0.182,-0.113,-9.475,-3.0390000000000002e-05,3.830000000000001e-06,1.752e-05
1646352413.2206972,8355,1646352413,215772151,,0.010718032693134174,-0.006775533515475973,-0.9984946909848139,0.05336260859357145,0.000587,0.000468,-0.000195,0.209,-0.114,-9.438,-3.0480000000000003e-05,4.01e-06,1.751e-05
1646352413.2460992,8356,1646352413,240909576,,0.010744697872462235,-0.0067827522578086585,-0.9984939057151078,0.05337102199909471,6e-06,0.000239,-0.000592,0.214,-0.158,-9.442,-3.0480000000000003e-05,3.5600000000000002e-06,1.752e-05
